OrthoGroup	Gene
OG0006839	AL1G21310
OG0006838	AL1G21320
OG0006837	AL1G21330
OG0006836	AL1G21340
OG0006835	AL1G21350
OG0006834	AL1G21360
OG0022517	AL1G21380
OG0006833	AL1G21390
OG0006832	AL1G21402
OG0003631	AL1G21404
OG0003631	AL1G21410
OG0000472	AL1G21430
OG0006831	AL1G21440
OG0006830	AL1G21450
OG0006829	AL1G21460
OG0006828	AL1G21470
OG0000104	AL1G21480
OG0001112	AL1G21490
OG0006827	AL1G21500
OG0006826	AL1G21510
OG0006825	AL1G21520
OG0000350	AL1G21530
OG0006824	AL1G21540
OG0006823	AL1G21560
OG0006822	AL1G21570
OG0006821	AL1G21590
OG0022385	AL1G21602
OG0006820	AL1G21604
OG0001111	AL1G21650
OG0006819	AL1G21660
OG0006818	AL1G21680
OG0006817	AL1G21690
OG0006816	AL1G21700
OG0006815	AL1G21710
OG0006814	AL1G21720
OG0006813	AL1G21730
OG0000087	AL1G21740
OG0006812	AL1G21750
OG0002652	AL1G21760
OG0002652	AL1G21770
OG0006811	AL1G21780
OG0006810	AL1G21790
OG0006809	AL1G21800
OG0006808	AL1G21810
OG0006807	AL1G21840
OG0006806	AL1G21850
OG0002651	AL1G21870
OG0006805	AL1G21880
OG0006804	AL1G21890
OG0006803	AL1G21910
OG0001110	AL1G21920
OG0019876	AL1G21930
OG0001612	AL1G21940
OG0001611	AL1G21950
OG0006802	AL1G22000
OG0006801	AL1G22020
OG0006800	AL1G22030
OG0006799	AL1G22040
OG0006798	AL1G22050
OG0001109	AL1G22060
OG0006797	AL1G22070
OG0006796	AL1G22080
OG0006795	AL1G22090
OG0006794	AL1G22100
OG0006793	AL1G22110
OG0006792	AL1G22120
OG0006791	AL1G22130
OG0020343	AL1G22140
OG0020342	AL1G22150
OG0020341	AL1G22160
OG0020340	AL1G22170
OG0006790	AL1G22180
OG0006789	AL1G22190
OG0001108	AL1G22200
OG0020339	AL1G22210
OG0006788	AL1G22220
OG0006787	AL1G22230
OG0006786	AL1G22240
OG0006785	AL1G22250
OG0006784	AL1G22260
OG0001106	AL1G22270
OG0020338	AL1G22280
OG0006783	AL1G22290
OG0020337	AL1G22300
OG0002123	AL1G22310
OG0002072	AL1G22320
OG0000028	AL1G22330
OG0003186	AL1G22340
OG0002649	AL1G22350
OG0000028	AL1G22360
OG0006782	AL1G22370
OG0006781	AL1G22380
OG0006780	AL1G22390
OG0006779	AL1G22400
OG0006778	AL1G22410
OG0006777	AL1G22420
OG0006776	AL1G22430
OG0020336	AL1G22440
OG0006775	AL1G22450
OG0006774	AL1G22470
OG0006773	AL1G22480
OG0006772	AL1G22490
OG0006771	AL1G22500
OG0006770	AL1G22510
OG0006769	AL1G22520
OG0006768	AL1G22530
OG0000611	AL1G22540
OG0001920	AL1G22560
OG0001920	AL1G22570
OG0001919	AL1G22580
OG0006767	AL1G22590
OG0006766	AL1G22600
OG0006765	AL1G22610
OG0006764	AL1G22620
OG0006763	AL1G22630
OG0006762	AL1G22650
OG0006761	AL1G22670
OG0022432	AL1G22680
OG0002648	AL1G22690
OG0006760	AL1G22710
OG0020334	AL1G22720
OG0006759	AL1G22730
OG0006758	AL1G22750
OG0006757	AL1G22760
OG0006756	AL1G22780
OG0006755	AL1G22790
OG0006754	AL1G22800
OG0001105	AL1G22810
OG0006753	AL1G22820
OG0006752	AL1G22830
OG0006751	AL1G22840
OG0022524	AL1G22850
OG0006750	AL1G22860
OG0006749	AL1G22880
OG0006748	AL1G22910
OG0006747	AL1G22920
OG0006746	AL1G22930
OG0006745	AL1G22940
OG0022448	AL1G22950
OG0006744	AL1G22960
OG0006743	AL1G22970
OG0006742	AL1G22980
OG0006741	AL1G22990
OG0006740	AL1G23000
OG0006739	AL1G23010
OG0006738	AL1G23030
OG0006737	AL1G23040
OG0006736	AL1G23050
OG0006735	AL1G23060
OG0006734	AL1G23070
OG0006733	AL1G23080
OG0001104	AL1G23090
OG0021920	AL1G23100
OG0006732	AL1G23110
OG0006731	AL1G23120
OG0006730	AL1G23130
OG0006729	AL1G23140
OG0020332	AL1G23150
OG0006728	AL1G23160
OG0006727	AL1G23170
OG0002223	AL1G23180
OG0000332	AL1G23190
OG0006726	AL1G23200
OG0001103	AL1G23220
OG0001773	AL1G23240
OG0006725	AL1G23260
OG0006724	AL1G23270
OG0006723	AL1G23280
OG0006722	AL1G23300
OG0006721	AL1G23310
OG0006720	AL1G23320
OG0022415	AL1G23330
OG0000424	AL1G23340
OG0006719	AL1G23350
OG0006718	AL1G23360
OG0006717	AL1G23380
OG0006716	AL1G23390
OG0006715	AL1G23400
OG0006714	AL1G23410
OG0006713	AL1G23420
OG0006712	AL1G23430
OG0022469	AL1G23440
OG0006711	AL1G23450
OG0006710	AL1G23460
OG0006709	AL1G23470
OG0006708	AL1G23480
OG0002640	AL1G23490
OG0006707	AL1G23500
OG0006706	AL1G23510
OG0006705	AL1G23520
OG0006704	AL1G23530
OG0006703	AL1G23540
OG0006702	AL1G23550
OG0001102	AL1G23580
OG0006701	AL1G23590
OG0006700	AL1G23600
OG0000202	AL1G23620
OG0001101	AL1G23640
OG0006699	AL1G23650
OG0006698	AL1G23660
OG0002646	AL1G23670
OG0006697	AL1G23680
OG0006696	AL1G23690
OG0000479	AL1G23700
OG0006695	AL1G23710
OG0000609	AL1G23720
OG0001100	AL1G23730
OG0006694	AL1G23740
OG0006693	AL1G23750
OG0022449	AL1G23760
OG0006692	AL1G23770
OG0006691	AL1G23780
OG0006690	AL1G23790
OG0022451	AL1G23800
OG0006689	AL1G23810
OG0020331	AL1G23820
OG0006688	AL1G23830
OG0006687	AL1G23840
OG0006686	AL1G23850
OG0006685	AL1G23870
OG0006684	AL1G23880
OG0022447	AL1G23890
OG0006683	AL1G23900
OG0006682	AL1G23910
OG0006681	AL1G23920
OG0006680	AL1G23930
OG0006679	AL1G23950
OG0006678	AL1G23960
OG0000202	AL1G23970
OG0002645	AL1G23980
OG0000608	AL1G23990
OG0021092	AL1G24050
OG0006677	AL1G24060
OG0000202	AL1G24080
OG0002645	AL1G24090
OG0000608	AL1G24100
OG0006676	AL1G24110
OG0022476	AL1G24120
OG0006675	AL1G24130
OG0006674	AL1G24140
OG0020329	AL1G24150
OG0006673	AL1G24160
OG0006672	AL1G24170
OG0000202	AL1G24180
OG0006671	AL1G24190
OG0006670	AL1G24200
OG0006669	AL1G24210
OG0002827	AL1G24220
OG0006670	AL1G24250
OG0006668	AL1G24290
OG0006669	AL1G24300
OG0006667	AL1G24310
OG0006666	AL1G24320
OG0006665	AL1G24330
OG0006664	AL1G24340
OG0006663	AL1G24350
OG0006662	AL1G24360
OG0002639	AL1G24370
OG0001099	AL1G24390
OG0006661	AL1G24400
OG0020328	AL1G24410
OG0020327	AL1G24420
OG0006660	AL1G24430
OG0022489	AL1G24440
OG0019879	AL1G24450
OG0001633	AL1G24460
OG0006659	AL1G24470
OG0006658	AL1G24480
OG0006657	AL1G24490
OG0006656	AL1G24500
OG0006655	AL1G24510
OG0006654	AL1G24520
OG0022386	AL1G24530
OG0001098	AL1G24540
OG0001097	AL1G24550
OG0000348	AL1G24560
OG0006653	AL1G24570
OG0019944	AL1G24580
OG0006652	AL1G24590
OG0006651	AL1G24620
OG0006650	AL1G24630
OG0000086	AL1G24640
OG0006649	AL1G24650
OG0006648	AL1G24670
OG0006647	AL1G24680
OG0006646	AL1G24690
OG0006645	AL1G24700
OG0001096	AL1G24710
OG0006677	AL1G24720
OG0006644	AL1G24740
OG0006643	AL1G24750
OG0020326	AL1G24760
OG0000471	AL1G24770
OG0000471	AL1G24780
OG0006642	AL1G24790
OG0006641	AL1G24800
OG0001095	AL1G24810
OG0001095	AL1G24830
OG0006640	AL1G24840
OG0006639	AL1G24850
OG0006638	AL1G24860
OG0006637	AL1G24870
OG0006636	AL1G24880
OG0006635	AL1G24890
OG0001094	AL1G24900
OG0006634	AL1G24910
OG0006633	AL1G24920
OG0006632	AL1G24940
OG0006631	AL1G24950
OG0006630	AL1G24970
OG0006629	AL1G24980
OG0001092	AL1G24992
OG0006628	AL1G25000
OG0020325	AL1G25010
OG0006627	AL1G25020
OG0000347	AL1G25030
OG0000347	AL1G25040
OG0021201	AL1G25050
OG0006626	AL1G25060
OG0006625	AL1G25070
OG0000470	AL1G25080
OG0006624	AL1G25090
OG0006623	AL1G25100
OG0006622	AL1G25110
OG0006621	AL1G25120
OG0006620	AL1G25130
OG0011011	AL1G25140
OG0002007	AL1G25150
OG0006619	AL1G25160
OG0006618	AL1G25170
OG0006617	AL1G25180
OG0002643	AL1G25190
OG0001091	AL1G25200
OG0006616	AL1G25210
OG0006615	AL1G25220
OG0002642	AL1G25240
OG0006613	AL1G25260
OG0006612	AL1G25270
OG0001090	AL1G25280
OG0001089	AL1G25300
OG0006611	AL1G25310
OG0006610	AL1G25320
OG0006609	AL1G25330
OG0006608	AL1G25340
OG0021789	AL1G25350
OG0022535	AL1G25360
OG0022391	AL1G25370
OG0006607	AL1G25392
OG0006606	AL1G25394
OG0006605	AL1G25400
OG0006604	AL1G25410
OG0006603	AL1G25420
OG0006602	AL1G25430
OG0006601	AL1G25440
OG0006600	AL1G25450
OG0006599	AL1G25460
OG0006598	AL1G25480
OG0006597	AL1G25490
OG0006596	AL1G25500
OG0006595	AL1G25520
OG0006594	AL1G25530
OG0006593	AL1G25540
OG0022475	AL1G25550
OG0006592	AL1G25570
OG0006591	AL1G25580
OG0006590	AL1G25590
OG0006589	AL1G25600
OG0006588	AL1G25610
OG0006587	AL1G25620
OG0002641	AL1G25630
OG0002641	AL1G25650
OG0002640	AL1G25670
OG0001088	AL1G25690
OG0006586	AL1G25700
OG0006585	AL1G25710
OG0006584	AL1G25720
OG0006583	AL1G25730
OG0006582	AL1G25740
OG0006581	AL1G25750
OG0013159	AL1G25760
OG0006580	AL1G25770
OG0006579	AL1G25780
OG0000490	AL1G25790
OG0006578	AL1G25800
OG0006577	AL1G25810
OG0006576	AL1G25820
OG0006575	AL1G25830
OG0006574	AL1G25840
OG0006573	AL1G25850
OG0006572	AL1G25860
OG0006571	AL1G25870
OG0006570	AL1G25880
OG0002639	AL1G25890
OG0002639	AL1G25910
OG0006569	AL1G25920
OG0000201	AL1G25935
OG0006568	AL1G25980
OG0006567	AL1G25990
OG0006566	AL1G26000
OG0006565	AL1G26010
OG0006564	AL1G26020
OG0006563	AL1G26030
OG0006562	AL1G26040
OG0009646	AL1G26050
OG0000384	AL1G26060
OG0002881	AL1G26070
OG0009645	AL1G26080
OG0009644	AL1G26090
OG0009643	AL1G26100
OG0009642	AL1G26110
OG0009641	AL1G26120
OG0002880	AL1G26130
OG0009640	AL1G26140
OG0009639	AL1G26150
OG0009638	AL1G26160
OG0009637	AL1G26170
OG0009636	AL1G26180
OG0009635	AL1G26190
OG0000336	AL1G26200
OG0009634	AL1G26210
OG0009633	AL1G26220
OG0009632	AL1G26230
OG0009631	AL1G26240
OG0001343	AL1G26250
OG0009630	AL1G26260
OG0009629	AL1G26270
OG0009628	AL1G26280
OG0000271	AL1G26290
OG0009627	AL1G26300
OG0009626	AL1G26310
OG0009625	AL1G26320
OG0009624	AL1G26330
OG0001342	AL1G26340
OG0022460	AL1G26350
OG0009623	AL1G26360
OG0009622	AL1G26370
OG0001341	AL1G26390
OG0001340	AL1G26400
OG0000071	AL1G26420
OG0000923	AL1G26430
OG0009604	AL1G26440
OG0020661	AL1G26480
OG0009621	AL1G26490
OG0001339	AL1G26500
OG0009620	AL1G26510
OG0009619	AL1G26520
OG0009618	AL1G26530
OG0009617	AL1G26540
OG0009616	AL1G26550
OG0009614	AL1G26560
OG0009613	AL1G26570
OG0009612	AL1G26580
OG0009611	AL1G26590
OG0009610	AL1G26600
OG0001338	AL1G26610
OG0009609	AL1G26630
OG0009608	AL1G26650
OG0009607	AL1G26660
OG0009606	AL1G26670
OG0009605	AL1G26680
OG0022426	AL1G26690
OG0009603	AL1G26700
OG0022434	AL1G26710
OG0009602	AL1G26720
OG0001337	AL1G26730
OG0009601	AL1G26740
OG0009600	AL1G26750
OG0009599	AL1G26770
OG0022378	AL1G26780
OG0009598	AL1G26790
OG0009597	AL1G26800
OG0009596	AL1G26810
OG0003562	AL1G26820
OG0009595	AL1G26830
OG0009594	AL1G26840
OG0009593	AL1G26850
OG0009592	AL1G26860
OG0009591	AL1G26870
OG0001336	AL1G26880
OG0003478	AL1G26890
OG0000657	AL1G26900
OG0020660	AL1G26910
OG0009590	AL1G26920
OG0009589	AL1G26930
OG0002772	AL1G26940
OG0021813	AL1G26950
OG0009588	AL1G26960
OG0009587	AL1G26970
OG0000030	AL1G26980
OG0000030	AL1G27000
OG0000030	AL1G27010
OG0002879	AL1G27020
OG0009586	AL1G27030
OG0000501	AL1G27040
OG0009585	AL1G27050
OG0009584	AL1G27060
OG0001335	AL1G27070
OG0009583	AL1G27090
OG0009582	AL1G27100
OG0009581	AL1G27110
OG0009580	AL1G27120
OG0009579	AL1G27130
OG0009578	AL1G27140
OG0009577	AL1G27160
OG0009576	AL1G27170
OG0022428	AL1G27180
OG0009575	AL1G27190
OG0009574	AL1G27200
OG0009573	AL1G27210
OG0000270	AL1G27220
OG0020659	AL1G27230
OG0000270	AL1G27240
OG0000270	AL1G27260
OG0009572	AL1G27270
OG0009571	AL1G27280
OG0001729	AL1G27290
OG0009570	AL1G27300
OG0009569	AL1G27310
OG0009568	AL1G27320
OG0009567	AL1G27330
OG0000362	AL1G27340
OG0009566	AL1G27350
OG0000628	AL1G27360
OG0009565	AL1G27370
OG0009564	AL1G27380
OG0020658	AL1G27390
OG0009563	AL1G27410
OG0009562	AL1G27420
OG0009561	AL1G27430
OG0009560	AL1G27440
OG0020656	AL1G27450
OG0009559	AL1G27460
OG0009558	AL1G27470
OG0002071	AL1G27480
OG0009557	AL1G27490
OG0009556	AL1G27500
OG0009555	AL1G27510
OG0009554	AL1G27520
OG0009553	AL1G27530
OG0009552	AL1G27540
OG0009551	AL1G27550
OG0009550	AL1G27560
OG0002878	AL1G27580
OG0009549	AL1G27590
OG0009548	AL1G27600
OG0009547	AL1G27610
OG0000882	AL1G27620
OG0009546	AL1G27630
OG0009545	AL1G27640
OG0006067	AL1G27650
OG0009544	AL1G27660
OG0009543	AL1G27670
OG0009542	AL1G27680
OG0009541	AL1G27690
OG0009540	AL1G27700
OG0009539	AL1G27710
OG0002876	AL1G27720
OG0009538	AL1G27740
OG0009537	AL1G27760
OG0009536	AL1G27770
OG0009535	AL1G27780
OG0020654	AL1G27790
OG0019847	AL1G27800
OG0019846	AL1G27810
OG0009534	AL1G27820
OG0009533	AL1G27830
OG0009532	AL1G27840
OG0009531	AL1G27850
OG0000881	AL1G27860
OG0003639	AL1G27870
OG0009530	AL1G27880
OG0009529	AL1G27900
OG0009528	AL1G27930
OG0022440	AL1G27940
OG0009527	AL1G27950
OG0009526	AL1G27960
OG0009525	AL1G27970
OG0009524	AL1G27980
OG0020653	AL1G27990
OG0009523	AL1G28000
OG0020652	AL1G28010
OG0022406	AL1G28020
OG0000880	AL1G28030
OG0022483	AL1G28040
OG0022525	AL1G28072
OG0020023	AL1G28074
OG0022356	AL1G28080
OG0000585	AL1G28090
OG0022395	AL1G28100
OG0022437	AL1G28110
OG0009522	AL1G28130
OG0009521	AL1G28140
OG0001334	AL1G28150
OG0000878	AL1G28160
OG0000877	AL1G28170
OG0009520	AL1G28180
OG0009519	AL1G28190
OG0000089	AL1G28200
OG0009518	AL1G28210
OG0009517	AL1G28220
OG0009516	AL1G28230
OG0009515	AL1G28240
OG0009514	AL1G28250
OG0001333	AL1G28270
OG0002875	AL1G28280
OG0001333	AL1G28290
OG0000876	AL1G28300
OG0009513	AL1G28310
OG0000875	AL1G28320
OG0009512	AL1G28330
OG0009511	AL1G28340
OG0002874	AL1G28350
OG0000874	AL1G28360
OG0009510	AL1G28370
OG0009509	AL1G28380
OG0009508	AL1G28390
OG0009507	AL1G28400
OG0009506	AL1G28410
OG0002070	AL1G28420
OG0009505	AL1G28430
OG0009504	AL1G28440
OG0009503	AL1G28450
OG0001817	AL1G28460
OG0000873	AL1G28470
OG0000872	AL1G28480
OG0009502	AL1G28490
OG0009501	AL1G28500
OG0009500	AL1G28510
OG0002069	AL1G28520
OG0002069	AL1G28540
OG0009499	AL1G28550
OG0002873	AL1G28560
OG0009498	AL1G28570
OG0022514	AL1G28580
OG0000871	AL1G28600
OG0000870	AL1G28620
OG0009497	AL1G28630
OG0009496	AL1G28640
OG0002872	AL1G28660
OG0009495	AL1G28670
OG0022404	AL1G28680
OG0009494	AL1G28690
OG0009493	AL1G28700
OG0002047	AL1G28710
OG0001855	AL1G28720
OG0002046	AL1G28730
OG0002871	AL1G28740
OG0009492	AL1G28750
OG0021530	AL1G28760
OG0009491	AL1G28770
OG0020649	AL1G28780
OG0009490	AL1G28790
OG0022355	AL1G28810
OG0009489	AL1G28820
OG0009488	AL1G28830
OG0009487	AL1G28840
OG0009486	AL1G28850
OG0000869	AL1G28860
OG0022526	AL1G28870
OG0009485	AL1G28880
OG0009484	AL1G28890
OG0009483	AL1G28900
OG0009482	AL1G28910
OG0009481	AL1G28920
OG0009480	AL1G28930
OG0009479	AL1G28940
OG0009478	AL1G28960
OG0009477	AL1G28970
OG0009476	AL1G28980
OG0000868	AL1G28990
OG0009474	AL1G29000
OG0009473	AL1G29010
OG0009472	AL1G29020
OG0000867	AL1G29030
OG0009471	AL1G29040
OG0009470	AL1G29050
OG0000866	AL1G29060
OG0009469	AL1G29070
OG0022495	AL1G29080
OG0009468	AL1G29090
OG0000370	AL1G29110
OG0009467	AL1G29120
OG0009466	AL1G29130
OG0009465	AL1G29140
OG0002870	AL1G29160
OG0009464	AL1G29180
OG0009463	AL1G29190
OG0002869	AL1G29220
OG0002868	AL1G29230
OG0009462	AL1G29240
OG0009461	AL1G29250
OG0002067	AL1G29260
OG0002067	AL1G29280
OG0009460	AL1G29300
OG0009459	AL1G29310
OG0009458	AL1G29320
OG0009457	AL1G29340
OG0009456	AL1G29350
OG0009455	AL1G29360
OG0009454	AL1G29370
OG0009453	AL1G29380
OG0009452	AL1G29390
OG0001332	AL1G29400
OG0001332	AL1G29410
OG0009451	AL1G29420
OG0009450	AL1G29440
OG0009449	AL1G29450
OG0009448	AL1G29460
OG0009447	AL1G29470
OG0022405	AL1G29480
OG0009446	AL1G29490
OG0009445	AL1G29500
OG0009444	AL1G29520
OG0001331	AL1G29530
OG0009443	AL1G29540
OG0001028	AL1G29550
OG0009442	AL1G29570
OG0009441	AL1G29580
OG0009440	AL1G29590
OG0009439	AL1G29600
OG0002867	AL1G29610
OG0000623	AL1G29620
OG0009438	AL1G29630
OG0009437	AL1G29640
OG0009436	AL1G29650
OG0009435	AL1G29660
OG0017892	AL1G29670
OG0001029	AL1G29680
OG0001030	AL1G29690
OG0017891	AL1G29720
OG0017890	AL1G29730
OG0001031	AL1G29740
OG0017889	AL1G29750
OG0002375	AL1G29760
OG0017888	AL1G29770
OG0017887	AL1G29780
OG0001032	AL1G29790
OG0019890	AL1G29800
OG0000689	AL1G29810
OG0017886	AL1G29820
OG0001033	AL1G29830
OG0017885	AL1G29840
OG0021568	AL1G29850
OG0017884	AL1G29860
OG0017883	AL1G29870
OG0017882	AL1G29890
OG0017881	AL1G29910
OG0001722	AL1G29920
OG0017880	AL1G29930
OG0022362	AL1G29940
OG0017879	AL1G29950
OG0017878	AL1G29960
OG0017877	AL1G29970
OG0017876	AL1G29980
OG0017875	AL1G29990
OG0000055	AL1G30000
OG0017874	AL1G30030
OG0017873	AL1G30040
OG0017872	AL1G30050
OG0017871	AL1G30060
OG0017870	AL1G30070
OG0001903	AL1G30080
OG0017869	AL1G30090
OG0017868	AL1G30100
OG0017867	AL1G30120
OG0017866	AL1G30130
OG0017865	AL1G30140
OG0017864	AL1G30150
OG0022531	AL1G30160
OG0001034	AL1G30170
OG0017863	AL1G30180
OG0017862	AL1G30190
OG0017861	AL1G30200
OG0017860	AL1G30210
OG0017859	AL1G30220
OG0017858	AL1G30230
OG0001035	AL1G30240
OG0001036	AL1G30250
OG0017857	AL1G30260
OG0017856	AL1G30270
OG0017855	AL1G30280
OG0001037	AL1G30290
OG0001982	AL1G30300
OG0017854	AL1G30310
OG0021567	AL1G30320
OG0017853	AL1G30330
OG0017852	AL1G30340
OG0003436	AL1G30350
OG0000240	AL1G30360
OG0017851	AL1G30380
OG0001040	AL1G30390
OG0003035	AL1G30400
OG0017850	AL1G30420
OG0017849	AL1G30430
OG0000412	AL1G30460
OG0017848	AL1G30470
OG0017847	AL1G30480
OG0021566	AL1G30500
OG0017846	AL1G30510
OG0017845	AL1G30520
OG0017844	AL1G30530
OG0017843	AL1G30540
OG0017842	AL1G30550
OG0017841	AL1G30560
OG0001039	AL1G30570
OG0017840	AL1G30580
OG0021565	AL1G30590
OG0020865	AL1G30600
OG0001721	AL1G30620
OG0003435	AL1G30630
OG0011968	AL1G30640
OG0011967	AL1G30650
OG0011966	AL1G30660
OG0011965	AL1G30670
OG0011964	AL1G30680
OG0003028	AL1G30690
OG0003027	AL1G30700
OG0011963	AL1G30710
OG0011962	AL1G30720
OG0021175	AL1G30730
OG0001038	AL1G30770
OG0011961	AL1G30780
OG0011960	AL1G30790
OG0011959	AL1G30800
OG0011958	AL1G30810
OG0011957	AL1G30820
OG0020864	AL1G30830
OG0020863	AL1G30840
OG0011956	AL1G30850
OG0011955	AL1G30870
OG0011954	AL1G30880
OG0011953	AL1G30890
OG0001042	AL1G30900
OG0003026	AL1G30910
OG0011952	AL1G30920
OG0011951	AL1G30930
OG0000833	AL1G30940
OG0000834	AL1G30950
OG0011950	AL1G30960
OG0011949	AL1G30970
OG0000307	AL1G30980
OG0011948	AL1G30990
OG0011947	AL1G31000
OG0011946	AL1G31010
OG0011945	AL1G31020
OG0011944	AL1G31030
OG0011943	AL1G31040
OG0011942	AL1G31050
OG0011941	AL1G31060
OG0011940	AL1G31070
OG0011939	AL1G31080
OG0011938	AL1G31090
OG0020861	AL1G31100
OG0011937	AL1G31110
OG0011936	AL1G31120
OG0011935	AL1G31130
OG0011934	AL1G31140
OG0011933	AL1G31150
OG0011932	AL1G31160
OG0020860	AL1G31170
OG0011931	AL1G31190
OG0011930	AL1G31200
OG0011929	AL1G31210
OG0011928	AL1G31230
OG0011927	AL1G31240
OG0001710	AL1G31260
OG0020859	AL1G31270
OG0003025	AL1G31280
OG0020858	AL1G31290
OG0011926	AL1G31300
OG0011925	AL1G31320
OG0011924	AL1G31350
OG0011923	AL1G31360
OG0003024	AL1G31380
OG0011922	AL1G31390
OG0011921	AL1G31400
OG0011920	AL1G31450
OG0000835	AL1G31470
OG0011919	AL1G31480
OG0011918	AL1G31490
OG0011917	AL1G31500
OG0011916	AL1G31510
OG0011915	AL1G31520
OG0001474	AL1G31530
OG0001474	AL1G31540
OG0011914	AL1G31550
OG0011913	AL1G31560
OG0022521	AL1G31570
OG0022480	AL1G31580
OG0022379	AL1G31600
OG0020856	AL1G31610
OG0011912	AL1G31620
OG0020855	AL1G31630
OG0022456	AL1G31650
OG0011911	AL1G31660
OG0011910	AL1G31670
OG0011909	AL1G31680
OG0022393	AL1G31690
OG0001234	AL1G31700
OG0011908	AL1G31710
OG0011907	AL1G31720
OG0011906	AL1G31730
OG0011905	AL1G31740
OG0011904	AL1G31750
OG0011903	AL1G31760
OG0011902	AL1G31770
OG0022464	AL1G31780
OG0011901	AL1G31790
OG0011900	AL1G31800
OG0011899	AL1G31810
OG0011898	AL1G31820
OG0011897	AL1G31830
OG0001805	AL1G31840
OG0011896	AL1G31850
OG0002145	AL1G31860
OG0003022	AL1G31870
OG0011895	AL1G31880
OG0011894	AL1G31890
OG0011893	AL1G31900
OG0002149	AL1G31910
OG0011892	AL1G31920
OG0011891	AL1G31930
OG0011890	AL1G31940
OG0000440	AL1G31950
OG0011889	AL1G31960
OG0011888	AL1G31980
OG0011886	AL1G31990
OG0011887	AL1G32000
OG0011885	AL1G32020
OG0022511	AL1G32030
OG0011884	AL1G32040
OG0000209	AL1G32050
OG0000733	AL1G32140
OG0011884	AL1G32170
OG0011883	AL1G32180
OG0011882	AL1G32190
OG0000838	AL1G32200
OG0011880	AL1G32220
OG0011879	AL1G32230
OG0011878	AL1G32240
OG0022446	AL1G32250
OG0000839	AL1G32260
OG0011877	AL1G32270
OG0011876	AL1G32280
OG0011875	AL1G32290
OG0011874	AL1G32300
OG0011873	AL1G32310
OG0011872	AL1G32320
OG0011871	AL1G32330
OG0011870	AL1G32340
OG0011869	AL1G32350
OG0011868	AL1G32360
OG0011867	AL1G32370
OG0000841	AL1G32380
OG0011866	AL1G32390
OG0011865	AL1G32400
OG0011864	AL1G32410
OG0011863	AL1G32420
OG0011862	AL1G32430
OG0022519	AL1G32440
OG0011861	AL1G32450
OG0011860	AL1G32460
OG0011859	AL1G32470
OG0011858	AL1G32480
OG0001334	AL1G32490
OG0011857	AL1G32500
OG0000424	AL1G32510
OG0011856	AL1G32520
OG0011855	AL1G32530
OG0011854	AL1G32550
OG0011853	AL1G32560
OG0011852	AL1G32580
OG0011851	AL1G32590
OG0011850	AL1G32600
OG0011849	AL1G32610
OG0000014	AL1G32620
OG0011848	AL1G32630
OG0000081	AL1G32640
OG0011847	AL1G32650
OG0011846	AL1G32660
OG0011845	AL1G32670
OG0011844	AL1G32680
OG0000194	AL1G32700
OG0011843	AL1G32710
OG0011842	AL1G32720
OG0011841	AL1G32730
OG0000039	AL1G32740
OG0001773	AL1G32770
OG0000545	AL1G32780
OG0001773	AL1G32790
OG0011840	AL1G32800
OG0011839	AL1G32810
OG0011838	AL1G32850
OG0011837	AL1G32860
OG0011836	AL1G32880
OG0011835	AL1G32890
OG0000040	AL1G32900
OG0011698	AL1G32920
OG0002144	AL1G32940
OG0002144	AL1G32950
OG0022399	AL1G32960
OG0011697	AL1G32970
OG0000053	AL1G32980
OG0002143	AL1G32990
OG0002143	AL1G33000
OG0011696	AL1G33020
OG0011695	AL1G33030
OG0000843	AL1G33040
OG0011694	AL1G33060
OG0011693	AL1G33070
OG0011692	AL1G33080
OG0022369	AL1G33090
OG0000308	AL1G33110
OG0011690	AL1G33120
OG0011689	AL1G33130
OG0011688	AL1G33140
OG0011687	AL1G33150
OG0000844	AL1G33160
OG0011686	AL1G33170
OG0011685	AL1G33180
OG0020833	AL1G33220
OG0011684	AL1G33230
OG0011683	AL1G33240
OG0003015	AL1G33250
OG0003014	AL1G33260
OG0003015	AL1G33290
OG0000845	AL1G33310
OG0003014	AL1G33330
OG0000717	AL1G33340
OG0003013	AL1G33360
OG0011682	AL1G33370
OG0011681	AL1G33380
OG0011680	AL1G33400
OG0011679	AL1G33410
OG0011678	AL1G33420
OG0020832	AL1G33430
OG0011677	AL1G33440
OG0003011	AL1G33450
OG0011676	AL1G33460
OG0000847	AL1G33470
OG0011675	AL1G33480
OG0011674	AL1G33490
OG0011673	AL1G33510
OG0011672	AL1G33520
OG0011671	AL1G33530
OG0000224	AL1G33570
OG0000303	AL1G33580
OG0000303	AL1G33590
OG0003010	AL1G33600
OG0003009	AL1G33610
OG0011670	AL1G33640
OG0022425	AL1G33650
OG0020831	AL1G33660
OG0002142	AL1G33670
OG0002142	AL1G33680
OG0000681	AL1G33690
OG0000681	AL1G33700
OG0011669	AL1G33710
OG0022371	AL1G33720
OG0020830	AL1G33730
OG0020829	AL1G33740
OG0011668	AL1G33750
OG0011667	AL1G33760
OG0011666	AL1G33780
OG0011665	AL1G33790
OG0011664	AL1G33800
OG0011663	AL1G33810
OG0000848	AL1G33820
OG0011662	AL1G33830
OG0011661	AL1G33850
OG0011660	AL1G33860
OG0011659	AL1G33870
OG0011658	AL1G33880
OG0011657	AL1G33890
OG0000849	AL1G33900
OG0011656	AL1G33910
